2.271428571428571224e+09;1.518678999999999890e+00;0.000000000000000000e+00;-1.500000000000000038e-06
2.267232767232767105e+09;1.538599000000000050e+00;1.000000000000000000e+00;1.000127999999999989e-01
2.354745254745254517e+09;1.546898000000000106e+00;2.000000000000000000e+00;1.999952000000000119e-01
2.230669330669330597e+09;1.549371999999999971e+00;3.000000000000000000e+00;2.999999999999999889e-01
2.391908091908092022e+09;1.552799000000000040e+00;4.000000000000000000e+00;3.999980000000000202e-01
2.251648351648351669e+09;1.552167000000000074e+00;5.000000000000000000e+00;4.999979999999999980e-01
2.137762237762237787e+09;1.557190999999999992e+00;6.000000000000000000e+00;5.999970000000000026e-01
2.156343656343656540e+09;1.558405000000000040e+00;7.000000000000000000e+00;6.999990000000000379e-01
2.100000000000000000e+09;1.565093000000000067e+00;8.000000000000000000e+00;8.000009999999999621e-01
2.108991008991008997e+09;1.572904000000000080e+00;9.000000000000000000e+00;8.999989999999999934e-01
2.117982017982017994e+09;1.572781999999999902e+00;1.000000000000000000e+01;9.999980000000000535e-01
2.104795204795204878e+09;1.569852999999999943e+00;1.100000000000000000e+01;1.100001000000000007e+00
2.100000000000000000e+09;1.567358999999999947e+00;1.200000000000000000e+01;1.200001000000000095e+00
2.102997002997003078e+09;1.568000999999999978e+00;1.300000000000000000e+01;1.300000000000000044e+00
2.110189810189810276e+09;1.571166000000000063e+00;1.400000000000000000e+01;1.399999999999999911e+00
2.117082917082916975e+09;1.574908999999999892e+00;1.500000000000000000e+01;1.500000000000000000e+00
2.123676323676323652e+09;1.575002000000000013e+00;1.600000000000000000e+01;1.599998999999999949e+00
2.130269730269730330e+09;1.573415000000000008e+00;1.700000000000000000e+01;1.700001000000000095e+00
2.136563436563436508e+09;1.569647000000000014e+00;1.800000000000000000e+01;1.799997999999999987e+00
2.142257742257742167e+09;1.569423000000000012e+00;1.900000000000000000e+01;1.899998999999999993e+00
2.148251748251748085e+09;1.569504000000000010e+00;2.000000000000000000e+01;2.000001999999999835e+00
2.153946053946053982e+09;1.569163000000000086e+00;2.100000000000000000e+01;2.100001999999999924e+00
2.159640359640359879e+09;1.568516999999999939e+00;2.200000000000000000e+01;2.200000000000000178e+00
2.165034965034965038e+09;1.568043999999999993e+00;2.300000000000000000e+01;2.299999999999999822e+00
2.170429570429570198e+09;1.568086000000000091e+00;2.400000000000000000e+01;2.399999999999999911e+00
2.176123876123876095e+09;1.564310000000000089e+00;2.500000000000000000e+01;2.500000000000000000e+00
2.181218781218780994e+09;1.559560000000000057e+00;2.600000000000000000e+01;2.600000000000000089e+00
2.186613386613386631e+09;1.553887000000000018e+00;2.700000000000000000e+01;2.700000000000000178e+00
2.191708291708291531e+09;1.550624000000000002e+00;2.800000000000000000e+01;2.799999999999999822e+00
2.196503496503496647e+09;1.547744999999999926e+00;2.900000000000000000e+01;2.899999999999999911e+00
2.201598401598401546e+09;1.545654000000000083e+00;3.000000000000000000e+01;3.000000000000000000e+00
2.206093906093905926e+09;1.542434000000000083e+00;3.100000000000000000e+01;3.100000000000000089e+00
2.210889110889111042e+09;1.540213999999999972e+00;3.200000000000000000e+01;3.200000000000000178e+00
2.215384615384615421e+09;1.538596000000000075e+00;3.300000000000000000e+01;3.299999999999999822e+00
2.219880119880119801e+09;1.539082000000000061e+00;3.400000000000000000e+01;3.399999999999999911e+00
2.224375624375624180e+09;1.538688000000000056e+00;3.500000000000000000e+01;3.500000000000000000e+00
2.228871128871129036e+09;1.537462000000000106e+00;3.600000000000000000e+01;3.600000000000000089e+00
2.233066933066933155e+09;1.535722000000000032e+00;3.700000000000000000e+01;3.700000000000000178e+00
2.237262737262737274e+09;1.530580000000000052e+00;3.800000000000000000e+01;3.799999999999999822e+00
2.241758241758241653e+09;1.526049999999999907e+00;3.900000000000000000e+01;3.899999999999999911e+00
