2.306193806193806171e+09;6.113690000000000513e-01;0.000000000000000000e+00;1.650000000000000127e-05
2.145554445554445505e+09;5.763810000000000322e-01;1.000000000000000000e+00;9.999790000000000068e-02
2.332567432567432404e+09;5.108690000000000175e-01;2.000000000000000000e+00;1.999995999999999996e-01
2.379320679320679188e+09;4.583320000000000172e-01;3.000000000000000000e+00;3.000010000000000177e-01
2.365534465534465313e+09;4.329279999999999795e-01;4.000000000000000000e+00;3.999980000000000202e-01
2.141958041958041906e+09;3.992200000000000193e-01;5.000000000000000000e+00;5.000000000000000000e-01
2.173126873126873016e+09;3.980870000000000242e-01;6.000000000000000000e+00;6.000020000000000353e-01
2.100599400599400520e+09;3.927550000000000208e-01;7.000000000000000000e+00;7.000020000000000131e-01
2.102397602397602320e+09;3.828079999999999816e-01;8.000000000000000000e+00;7.999990000000000157e-01
2.111988011988012075e+09;3.764669999999999961e-01;9.000000000000000000e+00;8.999970000000000470e-01
2.120979020979021072e+09;3.750740000000000185e-01;1.000000000000000000e+01;1.000000999999999918e+00
2.127572427572427511e+09;3.778710000000000124e-01;1.100000000000000000e+01;1.100000000000000089e+00
2.100000000000000000e+09;3.828059999999999796e-01;1.200000000000000000e+01;1.200001000000000095e+00
2.103896103896103859e+09;3.867439999999999767e-01;1.300000000000000000e+01;1.300002000000000102e+00
2.110489510489510536e+09;3.988149999999999751e-01;1.400000000000000000e+01;1.399999999999999911e+00
2.117382617382617474e+09;4.088899999999999757e-01;1.500000000000000000e+01;1.500000999999999918e+00
2.123376623376623392e+09;4.236949999999999883e-01;1.600000000000000000e+01;1.600000000000000089e+00
2.129670329670329571e+09;4.367469999999999963e-01;1.700000000000000000e+01;1.699997999999999898e+00
2.135964035964035988e+09;4.488179999999999947e-01;1.800000000000000000e+01;1.800000999999999962e+00
2.141958041958041906e+09;4.551410000000000178e-01;1.900000000000000000e+01;1.900001000000000051e+00
2.147652347652347565e+09;4.481939999999999813e-01;2.000000000000000000e+01;2.000000000000000000e+00
2.153346653346653461e+09;4.413549999999999973e-01;2.100000000000000000e+01;2.100000000000000089e+00
2.159340659340659142e+09;4.361169999999999769e-01;2.200000000000000000e+01;2.200000000000000178e+00
2.165034965034965038e+09;4.238680000000000225e-01;2.300000000000000000e+01;2.299999999999999822e+00
2.170429570429570198e+09;4.394170000000000020e-01;2.400000000000000000e+01;2.399999999999999911e+00
2.176123876123876095e+09;4.679490000000000038e-01;2.500000000000000000e+01;2.500000000000000000e+00
2.181518481518481731e+09;3.881169999999999898e-01;2.600000000000000000e+01;2.600000000000000089e+00
2.186913086913086891e+09;3.781180000000000097e-01;2.700000000000000000e+01;2.700000000000000178e+00
2.191708291708291531e+09;3.762809999999999766e-01;2.800000000000000000e+01;2.799999999999999822e+00
2.196803196803196907e+09;3.713710000000000067e-01;2.900000000000000000e+01;2.899999999999999911e+00
2.201598401598401546e+09;3.730510000000000215e-01;3.000000000000000000e+01;3.000000000000000000e+00
2.206393606393606186e+09;3.709839999999999804e-01;3.100000000000000000e+01;3.100000000000000089e+00
2.211188811188811302e+09;3.733589999999999964e-01;3.200000000000000000e+01;3.200000000000000178e+00
2.215984015984015942e+09;3.721940000000000248e-01;3.300000000000000000e+01;3.299999999999999822e+00
2.220479520479520321e+09;3.752380000000000160e-01;3.400000000000000000e+01;3.399999999999999911e+00
2.224975024975025177e+09;3.781729999999999814e-01;3.500000000000000000e+01;3.500000000000000000e+00
2.229170829170829296e+09;3.820609999999999840e-01;3.600000000000000000e+01;3.600000000000000089e+00
2.233666333666333675e+09;3.865720000000000267e-01;3.700000000000000000e+01;3.700000000000000178e+00
2.237862137862137794e+09;3.938269999999999826e-01;3.800000000000000000e+01;3.799999999999999822e+00
2.242057942057941914e+09;4.018240000000000145e-01;3.900000000000000000e+01;3.899999999999999911e+00
