2.368531468531468391e+09;5.687020000000000408e-01;0.000000000000000000e+00;2.699999999999999899e-05
2.329570429570429802e+09;5.683270000000000266e-01;1.000000000000000000e+00;9.985400000000000179e-03
2.354745254745254517e+09;5.684850000000000181e-01;2.000000000000000000e+00;1.998619999999999911e-02
2.339760239760239601e+09;5.676700000000000079e-01;3.000000000000000000e+00;2.998200000000000170e-02
2.381118881118881226e+09;5.668849999999999723e-01;4.000000000000000000e+00;3.997470000000000190e-02
2.285814185814185619e+09;5.639999999999999458e-01;5.000000000000000000e+00;4.999230000000000340e-02
2.231268731268731117e+09;5.582129999999999592e-01;6.000000000000000000e+00;6.001329999999999859e-02
2.298401598401598454e+09;5.538880000000000470e-01;7.000000000000000000e+00;6.997839999999999616e-02
2.324775224775224686e+09;5.550180000000000113e-01;8.000000000000000000e+00;7.998639999999999917e-02
2.367932067932067871e+09;5.584609999999999852e-01;9.000000000000000000e+00;8.998659999999999992e-02
2.381118881118881226e+09;5.528149999999999453e-01;1.000000000000000000e+01;9.999180000000000568e-02
2.262437562437562466e+09;5.476309999999999789e-01;1.100000000000000000e+01;1.100103999999999943e-01
2.138961038961039066e+09;5.502860000000000529e-01;1.200000000000000000e+01;1.199976999999999988e-01
2.225874125874125957e+09;5.534170000000000478e-01;1.300000000000000000e+01;1.299945999999999879e-01
2.206693306693306923e+09;5.536720000000000530e-01;1.400000000000000000e+01;1.400022999999999962e-01
2.355344655344655514e+09;5.582040000000000335e-01;1.500000000000000000e+01;1.500065999999999899e-01
2.316383616383616447e+09;5.592479999999999674e-01;1.600000000000000000e+01;1.600028000000000006e-01
2.117982017982017994e+09;5.535820000000000185e-01;1.700000000000000000e+01;1.699953999999999910e-01
2.373326673326673508e+09;5.458800000000000319e-01;1.800000000000000000e+01;1.799998999999999905e-01
2.378121878121878147e+09;5.382829999999999560e-01;1.900000000000000000e+01;1.899973000000000078e-01
2.241458541458541393e+09;5.341540000000000177e-01;2.000000000000000000e+01;1.999982999999999900e-01
2.388911088911088943e+09;5.300049999999999484e-01;2.100000000000000000e+01;2.100008999999999904e-01
2.310989010989010811e+09;5.297549999999999759e-01;2.200000000000000000e+01;2.199969999999999981e-01
2.185714285714285851e+09;5.256899999999999906e-01;2.300000000000000000e+01;2.300010000000000110e-01
2.381718281718281746e+09;5.212409999999999544e-01;2.400000000000000000e+01;2.400049999999999961e-01
2.351748251748251915e+09;5.131909999999999528e-01;2.500000000000000000e+01;2.500020000000000020e-01
2.337362637362637520e+09;5.078580000000000316e-01;2.600000000000000000e+01;2.599969999999999781e-01
2.248051948051948071e+09;5.034969999999999724e-01;2.700000000000000000e+01;2.700009999999999910e-01
2.344555444555444717e+09;5.050740000000000229e-01;2.800000000000000000e+01;2.799980000000000246e-01
2.357742257742257595e+09;5.030940000000000412e-01;2.900000000000000000e+01;2.899970000000000048e-01
